id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,clean_desc,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1344168664032043009,#HelloMyNameIsGrace,"Antrim, United Kingdom","Believe that you can and you're half way there 🥰👌
UUJ Alumni #SportScience👩‍🎓 UUM #StudentNurse #UlsterNurse👩‍⚕️ Member of the @WeStudentNurse team :)",2011-01-01 01:06:33,836,1851,1453,False,2020-12-30 06:29:17,"Don't know rather I've been hit by a bus, the effects of my third nightshift or me developing every common side eff… https://t.co/hR4aOmshsK",,Twitter for Android,0,4,False,don know rather ve been hit by bus the effects of my third nightshift or me developing every common side eff https co hr aomshsk,2418,7.0,0.4383000135421753,"take, people, week, wait, vaccinated, die, would, must, medical, free",don know rather ve been hit by bus the effects of my third nightshift or me developing every common side eff https co hr aomshsk
1344164489592242179,The_Nation,Pakistan,Keeping you updated on the go,2008-05-10 05:33:30,86332,272,139,True,2020-12-30 06:12:42,"EU to buy extra 100m doses of Pfizer/BioNTech vaccine
https://t.co/fqQhWaDU4t
#PfizerBioNTech https://t.co/DUqGCHSO72",['PfizerBioNTech'],TweetDeck,0,4,False,eu to buy extra doses of pfizer biontech vaccine https co fqqhwadu #pfizerbiontech https co duqgchso,2419,0.0,0.5072000026702881,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",eu to buy extra doses of pfizer biontech vaccine https co fqqhwadu #pfizerbiontech https co duqgchso
1344160580605603840,Amy Chew,Malaysia & Indonesia,"Digital journalist. Reports on Southeast Asia politics, terrorism, climate change & others. Bylines @SCMP, Lowy Institute  Tweeting: HK, India. RT#endorsement",2017-01-19 10:13:20,11441,510,17819,False,2020-12-30 05:57:10,"#Singapore amongst first #Asian countries to begin inoculation  against #Covid19 today when a 
46-year-old nurse in… https://t.co/aXkm9jHJxI","['Singapore', 'Asian', 'Covid19']",Twitter for Android,6,12,False,#singapore amongst first #asian countries to begin inoculation against #covid today when year old nurse in https co axkm jhjxi,2420,0.0,0.26910001039505005,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#singapore amongst first #asian countries to begin inoculation against #covid today when year old nurse in https co axkm jhjxi
1344149747855020033,Thand🌏ra Times,"Chennai, India","https://t.co/mIYTydZ2Pu is a news and entertainment website. We provide you with the latest breaking news , images and videos from the industry.",2018-11-21 06:10:39,2131,516,267,False,2020-12-30 05:14:07,"Singapore starts COVID-19 vaccination for healthcare workers

#Singapore #Coronavirus #COVID19 #CoronavirusPandemic… https://t.co/IZ0JDi76NR","['Singapore', 'Coronavirus', 'COVID19', 'CoronavirusPandemic']",Twitter Web App,0,0,False,singapore starts covid vaccination for healthcare workers #singapore #coronavirus #covid #coronaviruspandemic https co iz jdi nr,2421,1.0,0.28220000863075256,"covid, get, today, dose, day, first, vaccination, many, shoot, second",singapore starts covid vaccination for healthcare workers #singapore #coronavirus #covid #coronaviruspandemic https co iz jdi nr
1344139053852082177,forexblues.com,"Gurgaon, India","World 1st Online #Forex Advisory Service. 300+ #Moneychanger, 200+ #Exporter, #Importer, #Trader and #NRI  added with us",2017-07-31 08:04:44,422,86,1018,False,2020-12-30 04:31:37,"New #COVID19 strain: 20 #UK returnees to #India test positive for the new variant.
#COVID19 #new_strain… https://t.co/Fb6xnqglUA","['COVID19', 'UK', 'India', 'COVID19', 'new_strain']",Twitter Web App,0,0,False,new #covid strain #uk returnees to #india test positive for the new variant #covid #new strain https co fb xnqglua,2422,1.0,0.4560000002384186,"covid, get, today, dose, day, first, vaccination, many, shoot, second",new #covid strain #uk returnees to #india test positive for the new variant #covid #new strain https co fb xnqglua
1344135570369363968,LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017-02-07 05:41:28,67247,344,124,True,2020-12-30 04:17:47,"Margaret Keenan, Who Was World's First Patient to Get Pfizer-BioNTech COVID-19 Vaccine, Receives Her Second Jab:… https://t.co/PkFb87vUzm",,Twitter Web App,1,3,False,margaret keenan who was world first patient to get pfizer biontech covid vaccine receives her second jab https co pkfb vuzm,2423,3.0,0.39800000190734863,"receive, say, make, first_dose, may, could, become, come, end, datum",margaret keenan who was world first patient to get pfizer biontech covid vaccine receives her second jab https co pkfb vuzm
1344129574527856643,Opoyi,,High-quality trusted conversations around news and information.,2019-01-13 18:33:22,10258,51,20,False,2020-12-30 03:53:57,"On December 2, #BioNTech and 
#Pfizer vaccine became the first to get the go-ahead for use in the West, when Britai… https://t.co/D7nKxEBYRl","['BioNTech', 'Pfizer']",TweetDeck,0,1,False,on december #biontech and #pfizer vaccine became the first to get the go ahead for use in the west when britai https co nkxebyrl,2424,0.0,0.4198000133037567,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",on december #biontech and #pfizer vaccine became the first to get the go ahead for use in the west when britai https co nkxebyrl
1344103832238706689,Opoyi,,High-quality trusted conversations around news and information.,2019-01-13 18:33:22,10258,51,20,False,2020-12-30 02:11:40,#Singapore became the first Asian country to start vaccinating healthcare workers against #COVID19 with… https://t.co/7tT8gx9FdS,"['Singapore', 'COVID19']",TweetDeck,1,1,False,#singapore became the first asian country to start vaccinating healthcare workers against #covid with https co tt gx fds,2425,3.0,0.4250999987125397,"receive, say, make, first_dose, may, could, become, come, end, datum",#singapore became the first asian country to start vaccinating healthcare workers against #covid with https co tt gx fds
1344066787680407552,BoiChill TV,,,2020-12-29 23:38:46,0,1,1,False,2020-12-29 23:44:28,"https://t.co/ZpDdXUozBw

Received my 1st Dose of Covid-19 Vaccine in Canada.
God is good all the Time… https://t.co/hTmi3rWkJ0",,Twitter for iPhone,0,0,False,https co zpddxuozbw received my st dose of covid vaccine in canada god is good all the time https co htmi rwkj,2426,3.0,0.20909999310970306,"receive, say, make, first_dose, may, could, become, come, end, datum",https co zpddxuozbw received my st dose of covid vaccine in canada god is good all the time https co htmi rwkj
1344060100286279687,Mats ☮ Nilsson,Stockholm for now,"Newshound, LL.M, author, traveler, conditional pacifist, bibliophile, Epicurean,15y gov service, hard on NATO-trolls & logical fallacies, Doveryai no proveryai.",2010-11-17 09:35:50,3434,4979,18748,False,2020-12-29 23:17:53,"Nurse tested positive for COVID-19 more than a week after receiving the Pfizer vaccine. 

Remember now how the… https://t.co/s6fH8jtaq4",,Twitter for Android,1,0,False,nurse tested positive for covid more than week after receiving the pfizer vaccine remember now how the https co fh jtaq,2427,0.0,0.23319999873638153,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",nurse tested positive for covid more than week after receiving the pfizer vaccine remember now how the https co fh jtaq
1344057499117219840,ActivistBowen,Hong Kong,"person, web writer, dissident, son, brother, friend; NOT a 1-man show; RTs = IMPORTANCE, NOT NECESSARILY ENDORSEMENTS; REASONABLENESS over loyalty",2011-06-08 20:17:01,3768,5001,4719,False,2020-12-29 23:07:33,",...EUROPEAN UNION to buy 100 million additional doses of PFIZER BIONTECH vaccine..., (December 30, 2020; 2:20 HKT)… https://t.co/3wfoCgk7vG",,Twitter Web App,0,0,False,european union to buy million additional doses of pfizer biontech vaccine december hkt https co wfocgk vg,2428,0.0,0.6309000253677368,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",european union to buy million additional doses of pfizer biontech vaccine december hkt https co wfocgk vg
1344057491596976130,Joe Corona↙️,Robinson Crusoe island,"@Twitter @Google @Netflix
@Youtube @instagram @ebay @Lufc #Dhl #Tdf #49ers #UTC😊",2020-07-06 12:51:54,67,383,4836,False,2020-12-29 23:07:32,"#COVID19 #CovidVaccine  Free Vaccine every day at QE Hospital Birmingham..
Just Turn up and Queue.
#Nhs #vaccine… https://t.co/lVsKBohpnf","['COVID19', 'CovidVaccine', 'Nhs', 'vaccine']",Twitter for Android,0,0,False,#covid #covidvaccine free vaccine every day at qe hospital birmingham just turn up and queue #nhs #vaccine https co lvskbohpnf,2429,0.0,0.5065000057220459,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#covid #covidvaccine free vaccine every day at qe hospital birmingham just turn up and queue #nhs #vaccine https co lvskbohpnf
1344052085503873026,TBS eFM This Morning,"Seoul, South Korea","📻 Latest news from Korea and the world. Weekdays 7-9 AM TBS eFM 101.3 in Seoul. Hosted by Henry Shinn 
🎙평일 오전 7-9 헨리 신의 Real 영어 시사
📩efmthismorning@gmail.com",2010-01-11 01:33:53,1588,695,668,False,2020-12-29 22:46:03,"#SouthKorea has yet to start its #COVID19 vaccination, but the process is already underway in the US, with medical… https://t.co/804fi2QOIz","['SouthKorea', 'COVID19']",Twitter Web App,0,1,False,#southkorea has yet to start its #covid vaccination but the process is already underway in the us with medical https co fi qoiz,2430,6.0,0.3111000061035156,"start, vaccinate, grateful, year, side_effect, agree, put, symptom, experience, leave",#southkorea has yet to start its #covid vaccination but the process is already underway in the us with medical https co fi qoiz
1344033715924643841,Dr Mohammed Binashry,"working on a personal website, which will see the light, hopefully in the near future.","Life is not just working and making or trying to make money. Life is also living, caring, loving and wanting to be loved. It is nice to be loved by people.",2012-10-22 17:17:10,61,254,29,False,2020-12-29 21:33:03,"@JoeBiden Mr. President elect, I saw how many people have received the #COVID19Vaccine, so I applied to receive it.… https://t.co/y92M0JYeWg",['COVID19Vaccine'],Twitter Web App,0,0,False,joebiden mr president elect saw how many people have received the #covid vaccine so applied to receive it https co jyewg,2431,3.0,0.29330000281333923,"receive, say, make, first_dose, may, could, become, come, end, datum",joebiden mr president elect saw how many people have received the #covid vaccine so applied to receive it https co jyewg
1344029733173026820,Atilozz5 🏵️,,"Important for me, so not important for you 💪",2012-05-14 12:27:29,298,381,10652,False,2020-12-29 21:17:13,"Young women in Europe.
THINK TWICE BEFORE YOU TAKE THE VACCIN!
""It is unknown whether COVID-19 mRNA Vaccine BNT162b… https://t.co/s6RP16xXwa",,Twitter for Android,0,0,False,young women in europe think twice before you take the vaccin it is unknown whether covid mrna vaccine bnt https co rp xxwa,2432,0.0,0.5774999856948853,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",young women in europe think twice before you take the vaccin it is unknown whether covid mrna vaccine bnt https co rp xxwa
1344028317058555904,Valene,"Toronto, ON",SOB? I got you! Breathing for you day and night. Registered Respiratory Therapist 🇨🇦,2009-03-08 02:38:37,41,183,1444,False,2020-12-29 21:11:36,One years worth of anxiety and fear bubbled up and out of my face today when I was #vaccinated #COVID19Ontario… https://t.co/1i8OJH2Sky,"['vaccinated', 'COVID19Ontario']",Twitter for iPhone,0,7,False,one years worth of anxiety and fear bubbled up and out of my face today when was #vaccinated #covid ontario https co ojh sky,2433,6.0,0.37599998712539673,"start, vaccinate, grateful, year, side_effect, agree, put, symptom, experience, leave",one years worth of anxiety and fear bubbled up and out of my face today when was #vaccinated #covid ontario https co ojh sky
1344018027952697349,Scott Mackay 🇨🇦 🏃‍♂️ ☕️ 🍷 8⃣0⃣ 🎵,Canada,Proud East Coaster | Coffee Aficionado | Wine Connoisseur | 80s Music Fanatic | Libéral | COMMS | Avid Runner | Vegan | UPEI Mount Allison | Philippians 4:13,2012-01-12 19:31:36,699,699,12089,False,2020-12-29 20:30:43,"Back in November, Michelle Rempel Garner suggested that Canadians might not be vaccinated until 2030. Turns out her… https://t.co/305MgNUtqw",,Twitter Web App,0,0,False,back in november michelle rempel garner suggested that canadians might not be vaccinated until turns out her https co mgnutqw,2434,7.0,0.27799999713897705,"take, people, week, wait, vaccinated, die, would, must, medical, free",back in november michelle rempel garner suggested that canadians might not be vaccinated until turns out her https co mgnutqw
1344015606262210560,Financial Mirror,Cyprus,"Cyprus business news & solutions provider, est. 1993 #FMcy",2010-09-29 08:17:16,4713,4662,5556,False,2020-12-29 20:21:05,"4 elderly people died of #coronavirus as #Cyprus announced a record 907 new #SARSCoV2 cases, suggesting government… https://t.co/zZAx2HclWF","['coronavirus', 'Cyprus', 'SARSCoV2']",Twitter Web App,3,2,False,elderly people died of #coronavirus as #cyprus announced record new #sarscov cases suggesting government https co zzax hclwf,2435,7.0,0.5073000192642212,"take, people, week, wait, vaccinated, die, would, must, medical, free",elderly people died of #coronavirus as #cyprus announced record new #sarscov cases suggesting government https co zzax hclwf
